date,actual,predicted
2008-02-16,777218.0,759349.8
2008-02-17,766754.0,758640.06
2008-02-18,742371.0,830475.9
2008-02-19,824255.0,801220.2
2008-02-20,894464.0,840977.0
2008-02-21,898601.0,910893.06
2008-02-22,890441.0,898817.6
2008-02-23,804542.0,870490.0
2008-02-24,779101.0,784150.7
2008-02-25,818105.0,873286.1
2008-02-26,826309.0,829561.1
2008-02-27,833768.0,817387.75
2008-02-28,916382.0,828857.94
2008-02-29,892202.0,905733.2
2008-03-01,759968.0,841926.75
2008-03-02,751299.0,733948.56
2008-03-03,777152.0,835350.56
2008-03-04,746467.0,805888.25
2008-03-05,750683.0,802780.94
2008-03-06,778590.0,809557.94
2008-03-07,793619.0,776223.56
2008-03-08,716601.0,747925.94
2008-03-09,752289.0,673315.75
2008-03-10,817835.0,820694.9
2008-03-11,779451.0,811606.06
2008-03-12,780941.0,746518.6
2008-03-13,785268.0,755940.44
2008-03-14,743419.0,765217.94
2008-03-15,666464.0,675231.0
2008-03-16,680084.0,644682.1
2008-03-17,783970.0,753328.1
2008-03-18,787654.0,784202.1
2008-03-19,769992.0,777809.2
2008-03-20,747441.0,762265.75
2008-03-21,744162.0,728129.8
2008-03-22,698966.0,671272.25
2008-03-23,679027.0,661495.4
2008-03-24,767427.0,738681.75
2008-03-25,778774.0,773823.1
2008-03-26,740616.0,756817.7
2008-03-27,750731.0,724115.94
2008-03-28,734543.0,728206.0
2008-03-29,697429.0,678319.6
2008-03-30,696732.0,663149.7
2008-03-31,768760.0,754886.2
2008-04-01,728658.0,762750.4
2008-04-02,725860.0,722539.3
2008-04-03,770737.0,716847.44
2008-04-04,751561.0,746720.0
2008-04-05,653906.0,689659.2
2008-04-06,659178.0,650919.25
2008-04-07,756668.0,738046.8
2008-04-08,739698.0,765745.44
2008-04-09,727209.0,737826.44
2008-04-10,708994.0,731549.0
2008-04-11,695979.0,697846.4
2008-04-12,634997.0,649175.25
2008-04-13,615205.0,612896.2
2008-04-14,711295.0,702199.5
2008-04-15,719696.0,716554.1
2008-04-16,718500.0,726538.94
2008-04-17,710634.0,713472.1
2008-04-18,706585.0,709680.9
2008-04-19,643543.0,633718.75
2008-04-20,615583.0,622694.6
2008-04-21,689941.0,697930.5
2008-04-22,697763.0,705140.5
2008-04-23,710844.0,703928.6
2008-04-24,716446.0,699565.4
2008-04-25,698374.0,698412.5
2008-04-26,637333.0,635662.9
2008-04-27,606066.0,611283.9
2008-04-28,704722.0,691809.25
2008-04-29,697942.0,703751.7
2008-04-30,705120.0,701776.3
2008-05-01,708638.0,706714.4
2008-05-02,702716.0,697578.8
2008-05-03,635948.0,625707.94
2008-05-04,615431.0,604386.44
2008-05-05,693027.0,707580.9
2008-05-06,708577.0,712463.1
2008-05-07,722818.0,711788.94
2008-05-08,732486.0,723817.94
2008-05-09,699690.0,726949.6
2008-05-10,623829.0,630043.5
2008-05-11,600958.0,597553.4
2008-05-12,714024.0,689941.2
2008-05-13,710094.0,724732.7
2008-05-14,704793.0,722957.8
2008-05-15,717323.0,700180.75
2008-05-16,706206.0,717706.5
2008-05-17,630674.0,630592.9
2008-05-18,613347.0,597106.56
2008-05-19,689119.0,699601.5
2008-05-20,715336.0,699852.8
2008-05-21,707285.0,717488.3
2008-05-22,699619.0,694020.0
2008-05-23,687811.0,698306.3
2008-05-24,614504.0,624837.44
2008-05-25,597580.0,596294.3
2008-05-26,641702.0,690325.94
2008-05-27,803033.0,688748.1
2008-05-28,723806.0,824534.06
2008-05-29,720611.0,729180.7
2008-05-30,746120.0,721611.56
2008-05-31,709953.0,686854.3
2008-06-01,705448.0,675715.9
2008-06-02,770178.0,773880.06
2008-06-03,791501.0,788688.25
2008-06-04,793384.0,828184.9
2008-06-05,812320.0,808530.9
2008-06-06,831312.0,818881.9
2008-06-07,917016.0,798392.56
2008-06-08,995595.0,873075.9
2008-06-09,1140284.0,974760.8
2008-06-10,1147396.0,1.036178e+06
2008-06-11,982573.0,1.01593144e+06
2008-06-12,957182.0,966007.94
2008-06-13,941408.0,932113.0
2008-06-14,902415.0,876071.8
2008-06-15,840850.0,841375.6
2008-06-16,895079.0,932023.7
2008-06-17,805887.0,902528.3
2008-06-18,757144.0,793831.25
2008-06-19,754298.0,752705.75
2008-06-20,786101.0,759219.1
2008-06-21,786423.0,750218.25
2008-06-22,800639.0,805853.9
2008-06-23,901817.0,903895.06
2008-06-24,848886.0,946005.9
2008-06-25,872195.0,854091.9
2008-06-26,934297.0,847635.75
2008-06-27,978060.0,893552.44
2008-06-28,931045.0,885011.5
2008-06-29,904748.0,899608.9
2008-06-30,936058.0,1.0056535e+06
2008-07-01,904674.0,922511.2
2008-07-02,899199.0,901946.8
2008-07-03,928736.0,897405.1
2008-07-04,802565.0,918990.3
2008-07-05,774239.0,758825.44
2008-07-06,788801.0,769203.4
2008-07-07,941386.0,937938.2
2008-07-08,1015968.0,946374.44
2008-07-09,978773.0,958298.56
2008-07-10,943761.0,959605.7
2008-07-11,924526.0,886183.6
2008-07-12,911446.0,842775.7
2008-07-13,893913.0,871574.25
2008-07-14,921562.0,973462.25
2008-07-15,939223.0,936956.56
2008-07-16,977262.0,917463.94
2008-07-17,1024173.0,968135.75
2008-07-18,1067028.0,979330.25
2008-07-19,1021010.0,1.0088304e+06
2008-07-20,1026515.0,1.009186e+06
2008-07-21,1083185.0,1.1086975e+06
2008-07-22,1063232.0,1.0806122e+06
2008-07-23,981130.0,1.0144269e+06
2008-07-24,908816.0,1.02341406e+06
2008-07-25,891026.0,921419.1
2008-07-26,869753.0,863696.94
2008-07-27,827157.0,908986.94
2008-07-28,902990.0,945245.7
2008-07-29,984227.0,962356.6
2008-07-30,1016627.0,1.0056158e+06
2008-07-31,1017946.0,1.01073844e+06
2008-08-01,1009349.0,981523.75
2008-08-02,870760.0,843443.44
2008-08-03,809344.0,819231.8
2008-08-04,914437.0,908557.5
2008-08-05,943423.0,930579.6
2008-08-06,995545.0,961026.4
2008-08-07,931465.0,1.0220349e+06
2008-08-08,849152.0,967735.25
2008-08-09,752418.0,777011.6
2008-08-10,715665.0,727305.8
2008-08-11,768881.0,829164.8
2008-08-12,801465.0,809795.3
2008-08-13,846220.0,850427.3
2008-08-14,879735.0,866118.4
2008-08-15,843696.0,894639.75
2008-08-16,768995.0,788414.06
2008-08-17,761800.0,760946.94
2008-08-18,918114.0,882854.0
2008-08-19,935260.0,944424.1
2008-08-20,812535.0,915127.2
2008-08-21,828424.0,813638.8
2008-08-22,851318.0,829542.4
2008-08-23,781788.0,782750.7
2008-08-24,811764.0,773903.9
2008-08-25,919620.0,934069.75
2008-08-26,821434.0,937357.06
2008-08-27,790586.0,845160.1
2008-08-28,793105.0,816773.25
2008-08-29,803215.0,813621.25
2008-08-30,803939.0,778456.2
2008-08-31,763234.0,786100.3
2008-09-01,751551.0,834716.25
2008-09-02,876624.0,775858.56
2008-09-03,929352.0,857392.8
2008-09-04,985597.0,917389.8
2008-09-05,980247.0,953721.6
2008-09-06,861941.0,832955.8
2008-09-07,761505.0,781813.0
2008-09-08,850041.0,858831.56
2008-09-09,841202.0,854156.5
2008-09-10,781287.0,835014.3
2008-09-11,763434.0,805478.6
2008-09-12,768752.0,788422.44
2008-09-13,807381.0,675962.1
2008-09-14,909375.0,728801.25
2008-09-15,946036.0,975960.06
2008-09-16,767616.0,914152.06
2008-09-17,740296.0,756395.5
2008-09-18,747040.0,740662.1
2008-09-19,706493.0,731627.7
2008-09-20,634076.0,648370.1
2008-09-21,642435.0,652044.5
2008-09-22,742752.0,716311.7
2008-09-23,729273.0,752478.94
2008-09-24,715050.0,757508.5
2008-09-25,702853.0,747938.56
2008-09-26,711256.0,722913.4
2008-09-27,683384.0,663137.8
2008-09-28,688691.0,641019.06
2008-09-29,744326.0,750466.56
2008-09-30,724021.0,760432.75
2008-10-01,723079.0,724352.0
2008-10-02,693142.0,711667.25
2008-10-03,687446.0,684265.7
2008-10-04,628226.0,663923.8
2008-10-05,618251.0,632654.1
2008-10-06,693157.0,736411.3
2008-10-07,702418.0,707402.44
2008-10-08,707129.0,705179.0
2008-10-09,726079.0,690747.0
2008-10-10,708694.0,714867.4
2008-10-11,628030.0,650824.7
2008-10-12,616030.0,626022.5
2008-10-13,701993.0,695658.25
2008-10-14,724375.0,712023.1
2008-10-15,735689.0,728495.8
2008-10-16,742002.0,728311.2
2008-10-17,680461.0,733141.25
2008-10-18,625158.0,625447.9
2008-10-19,627665.0,606042.56
2008-10-20,719501.0,715573.9
2008-10-21,723346.0,744718.6
2008-10-22,726989.0,732509.75
2008-10-23,734760.0,716659.75
2008-10-24,731278.0,718775.5
2008-10-25,655969.0,655919.75
2008-10-26,623424.0,630600.7
2008-10-27,719330.0,712625.5
2008-10-28,770392.0,740534.5
2008-10-29,770358.0,764148.56
2008-10-30,766609.0,747676.4
2008-10-31,739076.0,751371.4
2008-11-01,650944.0,676317.06
2008-11-02,642539.5,648303.6
2008-11-03,723963.0,718808.94
2008-11-04,717306.0,734724.1
2008-11-05,712570.0,725105.06
2008-11-06,712018.0,713008.4
2008-11-07,695238.0,704050.6
2008-11-08,638600.0,644312.8
2008-11-09,628724.0,632226.4
2008-11-10,735324.0,716767.94
2008-11-11,762606.0,743124.56
2008-11-12,753027.0,750763.94
2008-11-13,753046.0,747960.9
2008-11-14,714504.0,757750.56
2008-11-15,651989.0,662454.44
2008-11-16,664299.0,651350.1
2008-11-17,769338.0,740099.94
2008-11-18,819794.0,763581.9
2008-11-19,845137.0,824464.94
2008-11-20,824828.0,838804.3
2008-11-21,832456.0,782297.56
2008-11-22,818201.0,790668.4
2008-11-23,783939.0,798033.1
2008-11-24,835574.0,861098.3
2008-11-25,791921.0,830852.8
2008-11-26,802943.0,783953.4
2008-11-27,709610.0,788936.3
2008-11-28,729426.0,741041.56
2008-11-29,719378.0,693350.7
2008-11-30,738136.0,723762.2
2008-12-01,753724.0,813728.3
2008-12-02,799703.0,778927.5
2008-12-03,824236.0,806301.25
2008-12-04,801631.0,822595.94
2008-12-05,817583.0,804972.8
2008-12-06,819761.0,770026.5
2008-12-07,809438.0,806057.8
2008-12-08,929144.0,873465.75
2008-12-09,852268.0,899887.1
2008-12-10,766844.0,825263.75
2008-12-11,807808.0,768207.25
2008-12-12,821079.0,791415.56
2008-12-13,806788.0,793250.5
2008-12-14,779067.0,787255.44
2008-12-15,772636.0,863969.1
2008-12-16,812947.0,796987.06
2008-12-17,844400.0,807410.0
2008-12-18,833358.0,855784.25
2008-12-19,850794.0,826557.9
2008-12-20,817121.0,792147.6
2008-12-21,825295.0,798625.94
2008-12-22,969890.0,879460.3
2008-12-23,941590.0,898719.5
2008-12-24,815763.0,876635.8
2008-12-25,690841.0,813783.1
2008-12-26,785288.0,739677.94
2008-12-27,723141.0,726363.8
2008-12-28,663886.0,710694.94
2008-12-29,752633.0,758315.8
2008-12-30,782431.0,772962.5
2008-12-31,820721.0,781240.9
2009-01-01,833234.0,812149.44
2009-01-02,839753.0,837591.0
2009-01-03,780189.0,768856.5
2009-01-04,776038.0,754181.5
2009-01-05,799766.0,857541.1
2009-01-06,851661.0,786130.9
2009-01-07,853471.0,830818.8
2009-01-08,847832.0,853551.06
2009-01-09,873253.0,840741.94
2009-01-10,823007.0,838240.56
2009-01-11,787840.0,783204.2
2009-01-12,878052.0,878999.75
2009-01-13,884609.0,882485.7
2009-01-14,917413.0,889641.25
2009-01-15,953319.0,924789.9
2009-01-16,1017592.0,913035.7
2009-01-17,975246.0,892578.8
2009-01-18,852994.0,908610.1
2009-01-19,898846.0,920695.8
2009-01-20,937727.0,917762.94
2009-01-21,949920.0,920882.7
2009-01-22,911480.0,909927.75
2009-01-23,840398.0,927413.2
2009-01-24,780550.0,785499.4
2009-01-25,847654.0,786695.4
2009-01-26,917947.0,925604.75
2009-01-27,907726.0,944428.25
2009-01-28,901934.0,911494.25
2009-01-29,874640.0,914032.4
2009-01-30,881964.0,864869.75
2009-01-31,848804.0,835653.56
2009-02-01,762044.0,815102.2
2009-02-02,793257.0,828985.3
2009-02-03,850617.0,797519.06
2009-02-04,888888.0,826951.56
2009-02-05,967106.0,885015.0
2009-02-06,914673.0,917900.6
2009-02-07,783711.0,832394.2
2009-02-08,677634.0,769965.56
2009-02-09,783227.0,797904.25
2009-02-10,780276.0,792341.3
2009-02-11,732613.0,787606.9
2009-02-12,730267.0,772615.7
2009-02-13,770580.0,759559.44
2009-02-14,745490.0,710237.06
2009-02-15,728524.0,737580.25
2009-02-16,808026.0,816203.1
2009-02-17,834372.0,813720.6
2009-02-18,852570.0,833005.2
2009-02-19,800506.0,841596.3
2009-02-20,877529.0,790587.56
2009-02-21,778677.0,813320.2
2009-02-22,755261.0,764934.06
2009-02-23,868721.0,860639.7
2009-02-24,878507.0,864857.44
2009-02-25,839660.0,867164.94
2009-02-26,799455.0,837418.0
2009-02-27,744701.0,815262.75
2009-02-28,709439.0,694228.06
2009-03-01,757031.0,691486.5
2009-03-02,899362.0,835266.5
2009-03-03,937665.0,886834.2
2009-03-04,896056.0,878022.0
2009-03-05,839640.0,871911.3
2009-03-06,751284.0,814695.2
2009-03-07,645274.0,684370.3
2009-03-08,612329.0,643209.56
2009-03-09,701005.0,728433.3
2009-03-10,750524.0,745918.7
2009-03-11,738759.0,766202.94
2009-03-12,754172.0,740483.8
2009-03-13,772645.0,748755.4
2009-03-14,705768.0,713215.3
2009-03-15,674536.0,663700.8
2009-03-16,740411.0,744890.4
2009-03-17,730938.0,726621.4
2009-03-18,721097.0,729036.5
2009-03-19,716661.0,726839.1
2009-03-20,739798.0,706529.44
2009-03-21,701436.0,681646.75
2009-03-22,671506.0,669924.94
2009-03-23,757284.0,757606.9
2009-03-24,784607.0,769519.56
2009-03-25,761046.0,776096.3
2009-03-26,750858.0,753102.4
2009-03-27,694692.0,738376.75
2009-03-28,637435.0,653948.94
2009-03-29,624707.0,620555.4
2009-03-30,711359.0,719045.94
2009-03-31,718342.0,725975.44
2009-04-01,725425.0,731769.2
2009-04-02,698729.0,730462.3
2009-04-03,686419.0,693564.4
2009-04-04,633449.0,632878.56
2009-04-05,608790.0,601079.94
2009-04-06,690761.0,692902.8
2009-04-07,733548.0,701735.25
2009-04-08,739155.0,722806.7
2009-04-09,702972.0,733858.5
2009-04-10,656702.0,694947.56
2009-04-11,628871.0,620001.94
2009-04-12,622845.0,599553.7
2009-04-13,708815.0,704441.9
2009-04-14,728589.0,703195.7
2009-04-15,740470.0,718619.6
2009-04-16,714145.0,736285.25
2009-04-17,685000.0,705680.44
2009-04-18,610541.0,626013.1
2009-04-19,588109.0,589676.5
2009-04-20,706264.0,685333.56
2009-04-21,691739.0,705889.44
2009-04-22,689408.0,693668.4
2009-04-23,693865.0,689782.8
2009-04-24,678742.0,688076.56
2009-04-25,629259.0,621402.7
2009-04-26,689367.0,599697.7
2009-04-27,822804.0,740608.06
2009-04-28,830345.0,821146.0
2009-04-29,696320.0,820296.8
2009-04-30,669263.0,704624.7
2009-05-01,684022.0,692726.06
2009-05-02,613244.0,633728.06
2009-05-03,599836.0,614689.56
2009-05-04,679601.0,701682.25
2009-05-05,683906.0,710375.1
2009-05-06,683452.0,693390.8
2009-05-07,698520.0,697607.9
2009-05-08,699062.0,698458.94
2009-05-09,678629.0,626561.5
2009-05-10,603812.0,632767.06
2009-05-11,667379.0,688941.9
2009-05-12,675213.0,702123.56
2009-05-13,680380.0,698154.06
2009-05-14,692056.0,691839.25
2009-05-15,722586.0,689727.5
2009-05-16,669400.0,657703.25
2009-05-17,607817.0,660421.8
2009-05-18,661985.0,707309.25
2009-05-19,679143.0,695830.75
2009-05-20,700282.0,694184.5
2009-05-21,724275.0,698987.4
2009-05-22,752122.0,716459.94
2009-05-23,712553.0,673530.3
2009-05-24,699074.0,687545.4
2009-05-25,715323.0,771400.1
2009-05-26,693393.0,730639.3
2009-05-27,694034.0,710784.1
2009-05-28,731869.0,713467.2
2009-05-29,730351.0,722853.6
2009-05-30,662152.0,678344.2
2009-05-31,641298.0,630188.3
2009-06-01,696486.0,723191.8
2009-06-02,773482.0,732079.2
2009-06-03,774589.0,802744.3
2009-06-04,704867.0,771728.25
2009-06-05,685626.0,719819.3
2009-06-06,640972.0,639705.3
2009-06-07,678905.0,624970.75
2009-06-08,820640.0,760476.6
2009-06-09,805843.0,868786.06
2009-06-10,785107.0,829000.94
2009-06-11,763216.0,797770.7
2009-06-12,816338.0,784587.56
2009-06-13,742527.0,811503.75
2009-06-14,686795.0,729413.0
2009-06-15,769525.0,784047.8
2009-06-16,736441.0,810201.5
2009-06-17,702235.0,753707.8
2009-06-18,735360.0,734854.2
2009-06-19,763019.0,729265.44
2009-06-20,701657.0,694586.06
2009-06-21,680033.0,674363.9
2009-06-22,795136.0,780205.25
2009-06-23,813807.0,846631.2
2009-06-24,836493.0,850002.8
2009-06-25,877674.0,858598.75
2009-06-26,887686.0,882195.44
2009-06-27,773414.0,832081.4
2009-06-28,731374.0,764150.44
2009-06-29,832533.0,835854.6
2009-06-30,837819.0,855601.4
2009-07-01,837992.0,842240.4
2009-07-02,829995.0,856297.7
2009-07-03,738335.0,827934.2
2009-07-04,690800.0,720918.3
2009-07-05,675693.0,686051.4
2009-07-06,806665.0,805522.9
2009-07-07,847481.0,844619.06
2009-07-08,802637.0,878394.1
2009-07-09,780436.0,812660.06
2009-07-10,778697.0,782307.6
2009-07-11,733178.0,725700.25
2009-07-12,763148.0,704791.75
2009-07-13,815388.0,894119.0
2009-07-14,800670.0,847593.44
2009-07-15,826200.0,811309.4
2009-07-16,934487.0,839160.8
2009-07-17,908619.0,917791.9
2009-07-18,781203.0,838641.94
2009-07-19,729244.0,774115.25
2009-07-20,836474.0,824941.4
2009-07-21,813594.0,870020.44
2009-07-22,864375.0,815264.6
2009-07-23,857440.0,887921.2
2009-07-24,833514.0,880560.7
2009-07-25,806309.0,782195.6
2009-07-26,826533.0,787492.94
2009-07-27,929698.0,927103.06
2009-07-28,971157.0,924204.94
2009-07-29,955700.0,940167.4
2009-07-30,966165.0,902985.25
2009-07-31,930021.0,897679.94
2009-08-01,825430.0,818357.7
2009-08-02,785905.0,797346.4
2009-08-03,907850.0,849498.6
2009-08-04,938157.0,910646.4
2009-08-05,968917.0,899080.8
2009-08-06,844427.0,948894.0
2009-08-07,804468.0,835858.8
2009-08-08,752538.0,726463.0
2009-08-09,811895.0,737169.2
2009-08-10,1021675.0,902218.8
2009-08-11,1036975.0,994296.44
2009-08-12,954367.0,993948.06
2009-08-13,884801.0,934467.06
2009-08-14,902573.0,872757.0
2009-08-15,878214.0,807506.75
2009-08-16,895552.0,816778.94
2009-08-17,1017816.0,1.0084335e+06
2009-08-18,1025321.0,1.0169468e+06
2009-08-19,1026237.0,997820.44
2009-08-20,1045607.0,970727.9
2009-08-21,1040375.0,1.0138883e+06
2009-08-22,868948.0,924989.75
2009-08-23,857611.0,860688.3
2009-08-24,913726.0,987400.06
2009-08-25,912025.0,970489.0
2009-08-26,954001.0,938574.6
2009-08-27,905618.0,950442.6
2009-08-28,830002.0,929485.7
2009-08-29,790075.0,771905.75
2009-08-30,774437.0,757147.3
2009-08-31,746369.0,860002.3
2009-09-01,724178.0,767450.94
2009-09-02,735789.0,764749.8
2009-09-03,748656.0,744131.8
2009-09-04,775390.0,737212.3
2009-09-05,739597.0,689842.9
2009-09-06,681184.0,730942.25
2009-09-07,673067.0,787033.0
2009-09-08,746517.0,744791.56
2009-09-09,758665.0,765619.5
2009-09-10,718186.0,771204.2
2009-09-11,696034.0,721049.4
2009-09-12,639263.0,679488.5
2009-09-13,662392.0,648999.25
2009-09-14,763314.0,762086.9
2009-09-15,781446.0,793675.1
2009-09-16,741651.0,772167.7
2009-09-17,703092.0,749363.5
2009-09-18,708489.0,707326.4
2009-09-19,631768.0,656991.25
2009-09-20,608946.0,627105.7
2009-09-21,711407.0,702216.0
2009-09-22,747189.0,718361.6
2009-09-23,817000.0,756785.94
2009-09-24,848128.0,810733.94
2009-09-25,730361.0,812573.44
2009-09-26,618671.0,676209.94
2009-09-27,626328.0,610305.8
2009-09-28,700916.0,705865.2
2009-09-29,682439.0,712984.56
2009-09-30,675678.0,689033.94
2009-10-01,675747.0,701011.44
2009-10-02,681148.0,683266.4
2009-10-03,632897.0,624133.06
2009-10-04,606619.0,600877.6
2009-10-05,675698.0,688245.1
2009-10-06,682864.0,681203.25
2009-10-07,691754.0,689868.3
2009-10-08,680120.0,699468.06
2009-10-09,699774.0,690225.3
2009-10-10,634494.0,635464.2
2009-10-11,592950.0,607710.1
2009-10-12,679689.0,681409.25
2009-10-13,691711.0,694124.44
2009-10-14,700568.0,711431.75
2009-10-15,734145.0,708831.0
2009-10-16,743604.0,719633.06
2009-10-17,687039.0,656925.56
2009-10-18,667316.0,638525.25
2009-10-19,726041.0,729381.6
2009-10-20,716659.0,744262.5
2009-10-21,696104.0,729118.0
2009-10-22,691329.0,715537.9
2009-10-23,682020.0,696273.75
2009-10-24,642501.0,636265.94
2009-10-25,600680.0,617953.3
2009-10-26,688959.0,695707.6
2009-10-27,705279.0,686066.25
2009-10-28,702405.0,703013.1
2009-10-29,693204.0,696372.7
2009-10-30,685846.0,687471.06
2009-10-31,635182.0,634610.06
2009-11-01,613744.5,622591.25
2009-11-02,705404.0,694431.94
2009-11-03,711327.0,713295.5
2009-11-04,724619.0,716442.6
2009-11-05,725213.0,727794.6
2009-11-06,736337.0,724598.5
2009-11-07,687465.0,677573.6
2009-11-08,632656.0,660628.5
2009-11-09,695748.0,720137.4
2009-11-10,694625.0,725722.44
2009-11-11,707845.0,711549.44
2009-11-12,746648.0,709093.3
2009-11-13,723955.0,734751.6
2009-11-14,643621.0,679155.56
2009-11-15,612010.0,630427.7
2009-11-16,686010.0,704595.1
2009-11-17,709000.0,721052.1
2009-11-18,718968.0,722612.3
2009-11-19,714387.0,724935.6
2009-11-20,692813.0,710857.8
2009-11-21,661579.0,653344.0
2009-11-22,651847.0,643784.8
2009-11-23,730814.0,737271.7
2009-11-24,724918.0,754634.0
2009-11-25,712501.0,720053.06
2009-11-26,622380.0,699286.7
2009-11-27,670690.0,684020.9
2009-11-28,669548.0,651120.3
2009-11-29,658103.0,655153.5
2009-11-30,717896.0,724588.4
2009-12-01,764130.0,737482.6
2009-12-02,777985.0,772190.44
2009-12-03,721936.0,777568.1
2009-12-04,743285.0,726899.75
2009-12-05,748164.0,694861.9
2009-12-06,755772.0,698780.9
2009-12-07,831966.0,822593.7
2009-12-08,809707.0,840983.75
2009-12-09,793547.0,838620.0
2009-12-10,815146.0,789206.44
2009-12-11,892526.0,820820.7
2009-12-12,807061.0,825057.6
2009-12-13,786942.0,781528.2
2009-12-14,794980.0,902444.3
2009-12-15,778497.0,807930.44
2009-12-16,835836.0,781061.8
2009-12-17,882616.0,830885.7
2009-12-18,884446.0,881066.56
2009-12-19,876565.0,831078.25
2009-12-20,832704.0,838959.25
2009-12-21,872223.0,921403.44
2009-12-22,867601.0,877477.1
2009-12-23,884736.0,855613.3
2009-12-24,825011.0,875507.94
2009-12-25,759869.0,802225.1
2009-12-26,720386.0,729326.2
2009-12-27,693273.0,724563.1
2009-12-28,813235.0,757449.7
2009-12-29,894031.0,815667.1
2009-12-30,897784.0,894571.9
2009-12-31,834680.0,885097.0
2010-01-01,750586.0,821290.94
2010-01-02,837421.0,704079.6
2010-01-03,910921.0,792509.6
2010-01-04,933310.0,960825.5
2010-01-05,915793.0,919471.94
2010-01-06,900012.0,921840.75
2010-01-07,875136.0,906814.3
2010-01-08,885808.0,855015.3
2010-01-09,861500.0,837900.3
2010-01-10,870458.0,803233.2
2010-01-11,916368.0,913411.94
2010-01-12,890504.0,937855.0
2010-01-13,889045.0,897153.56
2010-01-14,854107.0,917144.1
2010-01-15,816045.0,880312.7
2010-01-16,729256.0,795177.25
2010-01-17,743084.0,744181.1
2010-01-18,765036.0,830870.75
2010-01-19,795764.0,799976.5
2010-01-20,811601.0,815380.75
2010-01-21,829406.0,812152.56
2010-01-22,816704.0,830375.9
2010-01-23,764399.0,785406.0
2010-01-24,751557.0,768581.44
2010-01-25,742736.0,851780.4
2010-01-26,785987.0,789082.6
2010-01-27,830458.0,797235.3
2010-01-28,842202.0,836429.6
2010-01-29,933443.0,835517.6
2010-01-30,918634.0,856306.4
2010-01-31,865529.0,877472.9
2010-02-01,893166.0,889711.06
2010-02-02,885034.0,890310.6
2010-02-03,848611.0,880373.56
2010-02-04,840646.0,840400.75
2010-02-05,849858.0,838803.6
2010-02-06,828451.0,801266.9
2010-02-07,828930.0,810498.3
2010-02-08,886336.0,889168.06
2010-02-09,875477.0,894240.94
2010-02-10,857264.0,860667.0
2010-02-11,842065.0,833503.44
2010-02-12,852824.0,823906.9
2010-02-13,826662.0,782190.56
2010-02-14,795010.0,802283.75
2010-02-15,846673.0,882266.1
2010-02-16,863223.0,855788.94
2010-02-17,871596.0,840128.6
2010-02-18,841007.0,857674.7
2010-02-19,812518.0,838016.6
2010-02-20,753422.0,767152.4
2010-02-21,731140.0,746809.2
2010-02-22,808816.0,794201.5
2010-02-23,826467.0,792714.1
2010-02-24,801833.0,821639.3
2010-02-25,836131.0,803449.06
2010-02-26,865537.0,849365.2
2010-02-27,772290.0,790008.25
2010-02-28,741376.0,748654.75
2010-03-01,793416.0,821204.06
2010-03-02,796725.0,801659.0
2010-03-03,812856.0,787967.3
2010-03-04,794316.0,808852.7
2010-03-05,781207.0,790683.94
2010-03-06,719569.0,705892.7
2010-03-07,679974.0,701412.0
2010-03-08,735692.0,758599.75
2010-03-09,723827.0,747221.5
2010-03-10,727284.0,737044.25
2010-03-11,715611.0,725499.1
2010-03-12,733134.0,703051.7
2010-03-13,702610.0,670510.4
2010-03-14,657561.5,680642.75
2010-03-15,746968.0,733262.7
2010-03-16,723312.0,753041.75
2010-03-17,711092.0,724072.44
2010-03-18,700771.0,724774.8
2010-03-19,683720.0,712621.3
2010-03-20,616889.0,633303.25
2010-03-21,594330.0,613583.25
2010-03-22,680109.0,677942.56
2010-03-23,693181.0,692677.1
2010-03-24,697361.0,689432.1
2010-03-25,696989.0,694369.44
2010-03-26,705600.0,677319.94
2010-03-27,687513.0,629840.2
2010-03-28,673413.0,629481.5
2010-03-29,708570.0,744264.6
2010-03-30,744479.0,717189.56
2010-03-31,714108.0,740012.2
2010-04-01,681902.0,720784.5
2010-04-02,634298.0,698442.8
2010-04-03,596601.0,611946.3
2010-04-04,571023.0,597279.0
2010-04-05,670313.0,659319.7
2010-04-06,720174.0,691207.3
2010-04-07,767228.0,720552.4
2010-04-08,764979.0,773358.44
2010-04-09,670692.0,762667.6
2010-04-10,612023.0,617436.0
2010-04-11,597246.0,595361.3
2010-04-12,665578.0,689199.4
2010-04-13,682195.0,700678.6
2010-04-14,686770.0,690328.8
2010-04-15,682323.0,688121.3
2010-04-16,674883.0,678222.75
2010-04-17,608459.0,618276.9
2010-04-18,607687.0,592506.9
2010-04-19,676572.0,689398.2
2010-04-20,676103.0,687391.4
2010-04-21,675379.0,687080.2
2010-04-22,676084.0,682664.9
2010-04-23,660532.0,671973.6
2010-04-24,601722.0,602037.2
2010-04-25,602737.0,573548.06
2010-04-26,680598.0,666611.2
2010-04-27,676231.0,689585.3
2010-04-28,696404.0,690082.4
2010-04-29,684639.0,684025.4
2010-04-30,681118.0,660145.1
2010-05-01,676840.0,607961.6
2010-05-02,747678.0,640374.9
2010-05-03,829250.0,884756.3
2010-05-04,777998.0,872352.56
2010-05-05,743902.0,777389.56
2010-05-06,755840.0,751628.7
2010-05-07,692655.0,748185.8
2010-05-08,629896.0,631714.4
2010-05-09,581239.0,607928.8
2010-05-10,671995.0,680512.5
2010-05-11,690204.0,702751.6
2010-05-12,698973.0,689054.94
2010-05-13,680342.0,687924.44
